user_id,deviceId,timestamp,hour,rawData,encryptedParam
7,CpH5HgllmQ6ICgq1,1745144229000,6,1745144229000@PWACpH5HgllmQ6ICgq1,65c70a11dd6ac4116445a7936222f45a6a8d1820e5f04a3d62d8b180981212cfeb6a141bf74282dcb719a5c4d756fa4e
16,J2YHeaRVDZnAH39p,1745160311000,10,1745160311000@PWAJ2YHeaRVDZnAH39p,cf546c5a45a3a3a728f6452d0a1d343714bfe6f248d4da2f8ddf1234da55d01595eca5022f78541dca24b01a885906cb
16,J2YHeaRVDZnAH39p,1745149561000,7,1745149561000@PWAJ2YHeaRVDZnAH39p,064af0f103fbfd90e42f3d1ac84c39c0b1d04089e539dd7ce4df829fb2da1c0175eafd0e683215fd9600a5537e8270ce
7,CpH5HgllmQ6ICgq1,1745161635000,11,1745161635000@PWACpH5HgllmQ6ICgq1,8eb80ef129d27481af87b8f1074f6f982fc65823ac789bc3571d3eb057016db95c0546dd01d79d020a7b98fcbfbeb44c
18,mBP97b6PQFR9hZlA,1745194762000,20,1745194762000@PWAmBP97b6PQFR9hZlA,950c887d367622b9b0ae6c8ab9dc0a8ba23e7f22184318f571e909862c9f9c622c769b3d151b75208cbe2f339a142569
4,J2YHeaRVDZnAH39p,1745172459000,14,1745172459000@PWAJ2YHeaRVDZnAH39p,309ab9fb47bc85e56f8123a992f2d176c3d1088b6b34af99cb06e21f0b262d9e20975127dd0893b2cdd7cf52139dc967
12,qXv6cej9D07YNrAi,1745195923000,20,1745195923000@PWAqXv6cej9D07YNrAi,7cc63dbf9ea5c5f8654d106d324acf8850dcd5eadcc351a097e51bef05866cab1457d56dde52a861345e4251ed6cdf86
1,9AE4ja10OKbnFu5v,1745163540000,11,1745163540000@PWA9AE4ja10OKbnFu5v,a9bf82eb253b84ce39e652d63bf57f33061c4608f65008c8baf5c078c7f2090ebe1b998bc2dd5dc209887dae4fba93a4
8,kbUtwtjqOGA84XCG,1745186293000,17,1745186293000@PWAkbUtwtjqOGA84XCG,8a6ccc5695edfb381f2c1bb9215046be6fc55be14d02f6d9f0cb99d2673ce85c132a03e070fbe203716d7e2a965adbb8
14,9AE4ja10OKbnFu5v,1745158374000,10,1745158374000@PWA9AE4ja10OKbnFu5v,ae074316c34fb8a6c58669321a10216e7882a1b3ae59db7e30961e9879ff7013a5709766ee2605a8189691ad3a87eead
12,XL9j69eInnX4KZRG,1745196237000,20,1745196237000@PWAXL9j69eInnX4KZRG,4a5741361c6c012590e6cbf61aa9dd1ab0ba01efda6097f7655209cf1ae2a56e110cb64ea17df1420cf2a98ae72881a0
13,kbUtwtjqOGA84XCG,1745172652000,14,1745172652000@PWAkbUtwtjqOGA84XCG,9a458efdebfb7b055e21dca762eb8ff9602624f3d1dc7dadc094008661d7736e29880a5a36bb3b06be09c810b2fea9f3
