deviceId,timestamp,hour,rawData,encryptedParam
LklfmORSDlBMoH7u,1744464171631,9,1744464171631@PWALklfmORSDlBMoH7u,01d92ba0fb76729e64f61d047e9c9186a3b4285ea7bd0edaae8f5b0379a8ac0e56cea064e3ca7a6ee2553585d3774e2d
LklfmORSDlBMoH7u,1744467461631,10,1744467461631@PWALklfmORSDlBMoH7u,b58f477886de69d96a5345097bed942d8983fe91e59c32990f1aa555e43dc919eaadb6662a9bcf3bd4b54d36e6683f64
LklfmORSDlBMoH7u,1744484487631,15,1744484487631@PWALklfmORSDlBMoH7u,46cf974f5d4bd0962806a721d78c4f510b490993d7349f800c004b2bc5becec6ac245f740f28c4dad0cf2652d3e67c90
LklfmORSDlBMoH7u,1744436737631,1,1744436737631@PWALklfmORSDlBMoH7u,012008507b78227752ad2733201fbbbdda6f31c01b3cd94e7866027bdc5cebd385f930b693fcebd713262ad25cc4bcfe
LklfmORSDlBMoH7u,1744434855631,1,1744434855631@PWALklfmORSDlBMoH7u,4e71e71dfb46350fee6e3672475b946365513ab9c75d78322d3d70f3c3a1c034e2dc831120975fca02f59287261b3f9f
LklfmORSDlBMoH7u,1744465934631,9,1744465934631@PWALklfmORSDlBMoH7u,a5c74baf68b64b65d493fb25ce54dc4d1e47be394824e4d55b56ec1e001d7e9bf1b8cc5c1e216e2da90f79aa9dc88759
LklfmORSDlBMoH7u,1744444527631,3,1744444527631@PWALklfmORSDlBMoH7u,8ead06db5323522d3416d01b2e996134081dca974a7da7a36bd5425b60c7acf0504018ebc4ad443178fc733932f94552
LklfmORSDlBMoH7u,1744431023631,0,1744431023631@PWALklfmORSDlBMoH7u,255456e8f17f3e375e366bcada0af80aaccc3b003a7c33ad2525cc2b6693beb90258a733351ab06d3e19beab1465d1bb
LklfmORSDlBMoH7u,1744443154631,3,1744443154631@PWALklfmORSDlBMoH7u,c7b02fd48cdb31a51622c649d3c8bb6fbcef123a7a62246ffe2282f2c4d89decd6dfe55bd632192d1d60530f1a87c073
LklfmORSDlBMoH7u,1744434531631,1,1744434531631@PWALklfmORSDlBMoH7u,6ef60bac2e9dc2c9c52188ec3dae6aac44d19df4acb99fe1676aa045d6e175d414c79ae4a6d42007d78ed15449c687fa
LklfmORSDlBMoH7u,1744422009631,21,1744422009631@PWALklfmORSDlBMoH7u,acb789e88eb74b203fd3dc4e4fa5e46892c0a393ca53427e3e38e733565907210b1aa18414a6e4b210f1594bfc03469a
LklfmORSDlBMoH7u,1744418933631,20,1744418933631@PWALklfmORSDlBMoH7u,bc4a380171f5547ea6a516a39060e81f194a43d2026b1c2539cf28c2575613de99f2e0134eaac1b64c56fb2db4b51553
LklfmORSDlBMoH7u,1744481714631,14,1744481714631@PWALklfmORSDlBMoH7u,49d2aa9ebd13c673ac924f438cd595f834d2d50ad10d7ebfa1f5321f42e7d984a17e2b9ca8df79b309189fd3d0028706
LklfmORSDlBMoH7u,1744438643631,2,1744438643631@PWALklfmORSDlBMoH7u,7550c9050e724f55e374b0c333c8b7643eb36fae8b7a186609d77f9bae084f273cc5e91217e425031d3ada6c8cc19e50
LklfmORSDlBMoH7u,1744478928631,13,1744478928631@PWALklfmORSDlBMoH7u,c473c23220ad2e6b0cc736b47037063b712092eda2dcf35ad62e148d88b7b7c5bbed57aa1df1824086312feb4dbaf2b1
LklfmORSDlBMoH7u,1744442130631,3,1744442130631@PWALklfmORSDlBMoH7u,18d1bf69a90815074e84c3ef26680bbad305c59985e45e3f0ceda2945157080976da31740ef068d5956593556c28d349
LklfmORSDlBMoH7u,1744483269631,14,1744483269631@PWALklfmORSDlBMoH7u,c4c866285ab0990508654120076fc44ab44e759e92189bc6192cb525674547020c226772923cd1a9c737f5405ca772cb
LklfmORSDlBMoH7u,1744435550631,1,1744435550631@PWALklfmORSDlBMoH7u,07fd0659e308c78e8314f01a3fb8fdbeaba627318bccf979036e0b7fd440be3d562c10915b97b57ddfb096331d2e46a3
LklfmORSDlBMoH7u,1744420477631,21,1744420477631@PWALklfmORSDlBMoH7u,51ce57f3860f962f5cdcbb50d9fa7b011cbdbf93ae86d1cdc75eefb9f1de6200566e5a5feadf894d23874dd9967fd763
