deviceId,timestamp,hour,rawData,encryptedParam
bCNUBb0ZB5XAwL21,1744466230829,9,1744466230829@PWAbCNUBb0ZB5XAwL21,a57011ce804afa7c88bf2360b7e8cf35e268b34af554238efe78edb967d4030115f62677401f8e9ffe0e6d63e2eab513
bCNUBb0ZB5XAwL21,1744450852829,5,1744450852829@PWAbCNUBb0ZB5XAwL21,b23337945235c9d6f1c2adfcf96a6a982359fb43761b0bf4f59baf58ee1fb75f97bebae5fc688860aa6ea7f2af5ddcbc
bCNUBb0ZB5XAwL21,1744429350829,23,1744429350829@PWAbCNUBb0ZB5XAwL21,2e7474204ae2df67bc0688b2810e68495ea1a73448d4d73884c71dfdb42bfd500692c658595b17abfa370deaf67da6ad
bCNUBb0ZB5XAwL21,1744470201829,11,1744470201829@PWAbCNUBb0ZB5XAwL21,b3826faf511d5c67c48485521251aedb06a141777921fd016cd0a268cf53c19afa33e7a4bebae833c0dad2c598057940
bCNUBb0ZB5XAwL21,1744470014829,11,1744470014829@PWAbCNUBb0ZB5XAwL21,ec09fe1db796dd3bb4366782f11428354632d452583b75c84485c44986bfd47c931c00a6a1b5d2e47d2fdf33614b0947
bCNUBb0ZB5XAwL21,1744435707829,1,1744435707829@PWAbCNUBb0ZB5XAwL21,0736ddc92694e0b9f651af95e2c71cb231ec42416c9482b62fc27f7a972d02616f5fe4bbb2a2f1dd7926761a23b35ad3
bCNUBb0ZB5XAwL21,1744459829829,8,1744459829829@PWAbCNUBb0ZB5XAwL21,658071c7c72367c6e19983da45bbe6aa418158fbf49427aab86cb8d265177781cd2a84d953a0716b239752ef0456af46
bCNUBb0ZB5XAwL21,1744452401829,6,1744452401829@PWAbCNUBb0ZB5XAwL21,94b7ba7d88a06f0146ef96704700ca5262286281f61b00bf5918bb3c0d00ded43c178fcbb183487dccd451bd8930e6dc
bCNUBb0ZB5XAwL21,1744451312829,5,1744451312829@PWAbCNUBb0ZB5XAwL21,c2992af9c22f6f667d0d6f26750506f173c62fddb848409841e4e5193541edb27569407f3e64d053f6618f085b4bd887
bCNUBb0ZB5XAwL21,1744440336829,2,1744440336829@PWAbCNUBb0ZB5XAwL21,a02a94074e58c011e0972ac1c37932c67ffc69c3ce97052859446497b96fff0c403db247281de448bbc59ccfc5280ad2
bCNUBb0ZB5XAwL21,1744463299829,9,1744463299829@PWAbCNUBb0ZB5XAwL21,370163bf91c01c3c6946793475c93cfa345acd7eb0d572db4d743792669d7306dec31f2a26196d23c1c7ea6514d4a77a
bCNUBb0ZB5XAwL21,1744453133829,6,1744453133829@PWAbCNUBb0ZB5XAwL21,3c9c52fce2bc533590b050528ff5c172cd4b894d8cd2f3d4f693a96181c5cedf1a0b1630f6257f09304a77a289c469b3
bCNUBb0ZB5XAwL21,1744433993829,0,1744433993829@PWAbCNUBb0ZB5XAwL21,b5844b7bb5948a5d2a8030ef406b06d09122fcaa52cac86212ed62046997b154c96f2b79a12ce3dba9932496487f8cd8
bCNUBb0ZB5XAwL21,1744436744829,1,1744436744829@PWAbCNUBb0ZB5XAwL21,896196e8d7155d500406bf464665378e4ae5d2c7d64194ec35d4c8d17095c7d6d1069eea369e80c51072b8df1b10b95b
bCNUBb0ZB5XAwL21,1744481615829,14,1744481615829@PWAbCNUBb0ZB5XAwL21,e4d3875c49766f22ca4ba9203074d828353f2573a21cadfc6d42a59a0f2f86c0bfce134f31de29518e121eb46ad3cf25
