deviceId,timestamp,hour,rawData,encryptedParam
V8Mrm1YC1Iq890kf,1744471392719,11,1744471392719@PWAV8Mrm1YC1Iq890kf,b37ed2ece2a7a151bd55702cd53b873e8d664ea5ce61e573aa3f4865ba8631ec75a9137ac49269c41d2fcc380a964822
V8Mrm1YC1Iq890kf,1744427809719,23,1744427809719@PWAV8Mrm1YC1Iq890kf,3cd58246c4b703d0a172891cdaeb027e38181c9bb8678438167c7b68f2c479e4c81f16690c6cd115f5c2fc1fee1200a5
V8Mrm1YC1Iq890kf,1744427611719,23,1744427611719@PWAV8Mrm1YC1Iq890kf,6809d28cce1b720654d34ff561075c437493b4950607c657b1ff0aafde4a644cbae497fc73d83d26faea2d24bc7754cd
V8Mrm1YC1Iq890kf,1744478771719,13,1744478771719@PWAV8Mrm1YC1Iq890kf,4a3864e9418384de2a21b9b2ce5bcfa3564d31ea86ce5a0df512bb6af4f2d35bf2ce4cb288a7cb17c0073a561ae07680
V8Mrm1YC1Iq890kf,1744437722719,2,1744437722719@PWAV8Mrm1YC1Iq890kf,f654cea7cd1a64c925123a0e51e22d432f4d861325c974a6862b43bd10b11c9c1ee0af49edad6df299201b89191645e4
V8Mrm1YC1Iq890kf,1744430133719,23,1744430133719@PWAV8Mrm1YC1Iq890kf,cd18251503049427f155e8fd14c133449b28adac8593c140b68c33cf40f6787e77db7a47c4c563e0e8ba6ce124b289b7
V8Mrm1YC1Iq890kf,1744451902719,5,1744451902719@PWAV8Mrm1YC1Iq890kf,5d086d1b1612472295a82311ebb4f13ee27a8722b666d0764baf3c4a99165dad34d830f6180678ab8bf019b8d0c6c5a0
V8Mrm1YC1Iq890kf,1744441082719,2,1744441082719@PWAV8Mrm1YC1Iq890kf,d23de24735425ff8b02b1c6c2c2c071a548ab15a558c2b922005490f221f064aa64dd0c28a71849475b8315c54d8b8dd
V8Mrm1YC1Iq890kf,1744461093719,8,1744461093719@PWAV8Mrm1YC1Iq890kf,f3a4d37435dce84eaf883cd6db2dfc8132f97f205e5d32de17b838d3384224cf07e780550c0b50c07ce2d9fcada7fe18
V8Mrm1YC1Iq890kf,1744436718719,1,1744436718719@PWAV8Mrm1YC1Iq890kf,a6aaa0c45c9504ada2f9d50897b40308f0a6a9bb96ea1382ead153f5cb316066c7860ee0ad255cc1cf5eba18416bb127
