deviceID,timestamp
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,de2a8b7191d949e59d8a0664c386d234
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,f4a4e077cfa1e9a3586ff12106b14c97
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,740d7fddebf1f91f683e500f87d625ed
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,33bfe198037aaeff764856d84030d401
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,1176ffd52df2d5636220c7f447b0a12a
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,bae732c66c69c58b8b893a78b58ae0fa
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,5a599185f1fd5536f6182606e7dc0031
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,3842d519dc15ae5d71b34ba1ea3a54ac
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,42d06d54b820503a488731b423b85ffb
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,f65487c72065711e3fd41d2de302eb49
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,8bdad4714cc4d5e1b6cd5c04418dbb4c
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,f10fd2752ec3fa213eb6e14430aee1a2
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,e23ab625da5e158d707960e4333304cc
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,617b9b874149a14bd0f887a90cdf852b
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,6163c0608b2dfaeb8df822c4d46ae8a6
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,c3b0a9c44f0c271759de980283aa101d
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,a7568eab209f720bb55fbba7c836b902
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,0ae7dd0202fa975892732b4b4a629714
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,05a58e0e346aa209d78b2b4586dd92e6
0226b0ad912c778ce2956ed30d273469fa5730c4cae851bb17ac94e59ffa6e55,efd59a6084a8833cc96da5d91246a12b
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,f8d9f0c4b017744b33d496dfd9b36390
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,7a580fa2360e0056ad7f5057ba08e1e9
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,e5b840793ee83cf01738f6a2b4a12bd4
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,588b713888338082038af3e61a38317d
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,d3846b80db84e751c6748ab2c0fcff2e
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,d302715b82dac280dcbc7492f9deff30
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,c096c1ef72dab90685674ce5801f25e0
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,134de596b55033c1bb66e40f0927657b
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,b376aac614919f49c5adcac6a10c1dc2
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,8229dd65191d2d8ee3556cbd0a695e60
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,d0c302b27bdcee4dbc7e915b235ad203
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,42d06d54b820503a488731b423b85ffb
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,a06128bfa12061b3a18f2e3ab39b48d0
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,8bc03a0d8bb6eace3df0b92b7c3eb733
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,8cda67e39e3bee2bf8a3f66558cf61c7
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,fede65dfd61020d7f1bb27bd581dd898
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,4ac1a8452a786c70f32e31360258db3f
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,777a97d4d7ad91ecbc2ec9d8b894c830
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,a1d735b58b51536a4389702de875d0c9
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,323d99e20db0b5f28daa834823ed16d7
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,d2d861e55fc5e38d4526b45959806068
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,cf56dc5f35108ebd5a61ecbfb49571f2
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,c5237bd09806cf014c2aa31548bf973d
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,32684f614986bab7a6f594837993d613
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,b84d89e7ec6190f6c6d210534b79b03d
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,b2ff4392e6cb2f2c15bfed1d1ba227e6
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,4c1c73fdc4b604332f5f86d1506cfad4
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,2abcf6595dbaf2137173ee5b681e3be2
cdf370cd102c3d52fa683cd3c5e9847975def46f2bd03f5314deaff51e2d12a5,ad69055c61b61d9c5a9524da6f1fb620
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,12ff5deda50de6d9a4670a8c3d224758
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,511353e8aafeb82949a6426bdea0c9db
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,d551f2824a00751a299b8169ada2f0d2
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,aa895d1456c2959ab603fd3479ce9c18
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,9d6989111950bea2908f8ba8b485adef
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,3db28a64626d4714092af0dda8b46918
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,eb64a549fdd63646f9ecbd4eda20d375
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,6a11f7e65fdf1272c47d21808c4b0952
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,ae30d9d577c4e94c4eac524f11dd5d7b
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,4d2f4ee9b2fc131fc660e793189faa21
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,f80a91c624d3071c19131219a971e5d2
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,1f01380d5232da4c399d671558bcd89e
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,e437fda6bc974b5ac529547c0baef64f
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,9519771f74b006aeec2142ade5d19e5a
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,2229102dbddec16befa52f8c93320d52
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,156228111f2b84eff1a70a9f0b129281
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,26d027d529c82a1b07c4139b5aad5132
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,9445eb7978846cbfa424acbf4eca4a7a
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,4751613ac349fae99209f1151377ed36
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,c36d1bd61b20c918b38862156d758838
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,f39eea396e90226326789d6cc04bebdc
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,dfb6b64d292ea35cfc0595360625a940
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,e10218f54366ae074455095ae02cf8d4
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,e7502ea25026db19a542ceb29c308f10
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,06281b35e4305120c08ed016e36e0cf3
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,00baeb7c874080653e46f6dbb86f7516
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,46afba5e9bf76dd99c3ba2752a6190ab
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,3550ebbbaa50302517e8282053a5afdb
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,c244bde3b512ad2076518dde80fe2333
f72d2a1b0b5dc48019baaff13806e61b0ba847d52e35cd94616b96e409670f18,15e03a0779b21dd38c94fb7b35073545
