deviceID,timestamp
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,e97732b7349bcd32df17ca6320450c45
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,214acd453d0ab489edda4304e5c85b1d
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,872d7ea17d3b1908670f5abeeff3d5e4
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,64fa34b3d48a236bc89728def8e31122
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,c052c70b3eefc2919c15aa9014ac15eb
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,ea9178441cf7635ab8a34bfc27e503ea
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,970b2d6f76958e1cd584f92891d3fb25
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,a84ce33766567ae2c5e326382678060e
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,dfb6430323ccdd0676107f7e5b70a004
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,0ee3ee6f0ae81f6679248c064149ad23
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,7c7194171b8d3408782cbb1ad110d843
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,bab9c2ef8dc583d8606893086be0ae6f
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,0ea65cb3e458a54e199473d5f2288a15
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,62af55e49f35ce8a70c146b26e7af186
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,1815e80edb56c5473a5cea7791a48cb5
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,a63c0f7ebd92b40c8967a604f6b3a3a6
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,b7fce0e976ddb201117f60ca17e10188
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,aa4a0b75b92810d0bf09444f2cabcfee
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,1d55e8e136ff6a1ffa34301c3442aeac
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,5fa7ddd8792c8ed2b8554c1a7698abd5
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,91771764725e0cfa295ddf98691a5f6d
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,97bac4737bf1e16a514c4b81f7c922dd
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,182081ef5930bed0224eb809c986b7ce
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,6ff028bdd421d22596b7b3ca53a6e130
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,dc2c6f2d903ab11ca2e4b8f677e1f578
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,7bb14dd2987521939ebb3d604da04173
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,99870b870da187532f8b858200ad5643
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,fc6e2ae18ce85f11037f8d8bac179c51
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,7671039b352f935c47ac47ef532fc537
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,ad60912b55f06c6617743033da3cde1b
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,ca1827713805eba25cc47805606f8f75
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,c4d5e9e16cb0490606b32ef4638d7081
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,1230beb0478a234d8c23071c4787a19b
660a7cce4b877e90f39b50a8b9f0975fd3c2a63985cd76aa464632209819fea0,682613cef3dc563c9ab44a31dfd94c2e
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,e1d43e2d034827b523340d7728aca73c
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,365a4bb3947c64d5cfb58a5ec92c5dc1
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,889f6305308b79a1954b682ae50eda86
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,4db7e090a80054528226c95380105403
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,f460090eafd7294cb199c9fc32f427bb
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,96c6d8be97bea06c491a752a77d1ebb7
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,f47b2889cec4fefe1009a171c952d625
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,494190c40107724ec76cb3faa7cd6209
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,f2c1f87922e5449ac9b303bbd6c27c8c
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,ca7e9305b368bdbb87749da2567a656c
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,70d5c98964bb8c112b923cf16c96e039
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,d3e1170087a3b907d6ffbe3d26dc0109
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,fc7ec0d7a1c98f5bf2da64fc4d3f9ea0
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,6b0dbc8c99ced0171903434322cfa2a3
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,03ef6b4f43573e18e5f636c0e5e5465f
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,07081579199ac2f66416e5c0ce18c073
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,6eb21951702a70ec651a153420ed4b65
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,abdb7d26362624ed81862ba3edf8737d
49403c3494b41dae2f9ed2a32396e713f07dc99294c5b69fd84d2c4b733d2f64,12e45d2b532de171d209db659d963f86
