deviceID,timestamp,response_status,response_message,raw_response
HK5nxrQT2B5ktVXG,1742173326463,200,Success,"{'message': 'Success', 'quote': 'Small deeds done are better than great deeds planned.', 'writer': 'Peter Marshall'}"
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,200,Success,"{'message': 'Success', 'quote': 'Do not go where the path may lead, go instead where there is no path and leave a trail.', 'writer': 'Ralph Waldo Emerson'}"
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,200,Success,"{'message': 'Success', 'quote': 'Everything has beauty, but not everyone sees it.', 'writer': 'Confucius'}"
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,200,Success,"{'message': 'Success', 'quote': 'Everything you’ve ever wanted is on the other side of fear.', 'writer': 'George Addair'}"
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,200,Success,"{'message': 'Success', 'quote': 'Hardships often prepare ordinary people for an extraordinary destiny.', 'writer': 'C.S. Lewis'}"
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
SAigzOByqGthwaSc,1742171827463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
52c1qGwbKdZlxOZP,1742181663463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
HK5nxrQT2B5ktVXG,1742173326463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
Mmg4PvSlhmNIZjcs,1742173943463,400,Already Existing Data,{'error': 'Already Existing Data'}
OMcdMNVmKEMRt8DZ,1742182902463,400,Already Existing Data,{'error': 'Already Existing Data'}
