user_id,deviceId,timestamp,hour,rawData,encryptedParam
15,lWCK205bclZHHIVe,1745149545000,7,1745149545000@PWAlWCK205bclZHHIVe,42ae4db4de90df858952273cf57f813f0cbc33d7a7e98e7afa5049ec9eb9ed21ad76fe1d30a2a62152a46a2b34d6a5d5
1,lWCK205bclZHHIVe,1745185218000,17,1745185218000@PWAlWCK205bclZHHIVe,80d1427fce70d3540208fb6a4c6239ea37c7c3dcdd66355932ee7f38f833a8fb96647d8b726c68786f95184060efbabf
8,lWCK205bclZHHIVe,1745167149000,12,1745167149000@PWAlWCK205bclZHHIVe,d2d72934e6a70e956ef37ba7ba4fd62f1b628a5fab76a89e0d36390b0a5aef23e574eb5b281dc4db04f6348a9fc3bbe5
11,lWCK205bclZHHIVe,1745174107000,14,1745174107000@PWAlWCK205bclZHHIVe,c570f4950fa05ca2022a38651eb5b1459dc73534e60fb885c0dea0e98ac2a5e67d64adc9776ef7d2dbe609e91a5a0b40
10,lWCK205bclZHHIVe,1745183871000,17,1745183871000@PWAlWCK205bclZHHIVe,0f57fc5266397e39cf0a8b193b19d766efdb2c200fc53fdf1c6e745b24cf4ab3a11ed0f9195c20b97f04b13230171a1c
18,9R04ZA4ZZYUeRcWE,1745174913000,14,1745174913000@PWA9R04ZA4ZZYUeRcWE,826afd5237f90b656174ac1ebf3d065b637ff47186795ce93d33165a009001737c6113a48f05acafa6ef77184cfbc8df
14,lWCK205bclZHHIVe,1745203062000,22,1745203062000@PWAlWCK205bclZHHIVe,baaab5b99edd1f0d8663f8a0522c3abad837e3cfedaa68c457f469c8d3dc5f3ea54e493fb6efc30e4167fc2122c47404
2,Mos7mIoNK4avGvlS,1745165634000,12,1745165634000@PWAMos7mIoNK4avGvlS,9f0cd54c6f7837108f700feb7f230f07b2d29afb690566f39b0d1c2f441f58efc44d9dc0ef0dc3d0ba9228217c35c2fa
9,9R04ZA4ZZYUeRcWE,1745181929000,16,1745181929000@PWA9R04ZA4ZZYUeRcWE,ad5a061044e352a18c9cebab290db693b237bc729e16842ea0b84e73d289d07783feee549408e69ee3f94b5ed4ebafbd
7,9R04ZA4ZZYUeRcWE,1745172296000,14,1745172296000@PWA9R04ZA4ZZYUeRcWE,1afec67426e819abf86e7dc7a4ece9a9beb6c18394585d06aa3fe6274473fb080b210aacae810af01eab0d1f93594477
