user_id,deviceId,timestamp,hour,rawData,encryptedParam
1,OuKP24PSK7fhBOis,1745166734000,12,1745166734000@PWAOuKP24PSK7fhBOis,5f3ea079a8618846ffb6b67b9380cacc32d24c82ed85a3e4b79428834ce6bbd7cadc93d9f891426e29bb832799658e70
5,OuKP24PSK7fhBOis,1745152856000,8,1745152856000@PWAOuKP24PSK7fhBOis,3f1e1acca415860e3dc4ed633cdd43ff510e6859d8de8a5d56ab9eeeb720169aa755d057e1c3e342f5a05c3299e865d3
14,YLpdef9k4Ow75ImE,1745184015000,17,1745184015000@PWAYLpdef9k4Ow75ImE,42db8f7d0736202a4c84bcfe06cd4835768e52b2d34614bd1e329d6c0adb71a6b5b6e6aa8db9554cf117746aa9a2487f
18,eKbyvJpBQoe5MFzf,1745166699000,12,1745166699000@PWAeKbyvJpBQoe5MFzf,d103ed29ba0948f74bd659cca0d80b6f6ad5722b70bb0714842c83daa7f115ec62247b8981b6b4dfa750b31a5aadbf9f
10,OuKP24PSK7fhBOis,1745156889000,9,1745156889000@PWAOuKP24PSK7fhBOis,98bc07189f6209360f38936a6402cb2492d36657aad0bccff5cd728b5e7f4c34d91660d44039b3a28693b83e992a2a32
14,clQUHP9WPeCDSiYv,1745163081000,11,1745163081000@PWAclQUHP9WPeCDSiYv,65ee2a190ac209245e5f8c8a33518149c90e533f570545bcfc0054f9475d48caad4fc3bb5c914e4b5291a611373c5236
3,4PHxcjRsRpHs1nY1,1745160772000,10,1745160772000@PWA4PHxcjRsRpHs1nY1,e02a48abcc613922ee6b3683e6e20ebf1595d9bc452f98593f1f51fe0b758333df8aa538ac11f8705df2a843eeb2a32e
18,19H6NUrbWWdQkKWl,1745159726000,10,1745159726000@PWA19H6NUrbWWdQkKWl,62661c7cda78989e451da9d0f34c1e20143d3233ea7536683ea47b77e78fcfc962303039693ff8d8d14dfacc63364264
4,RQsnzkuDvpRQaMDe,1745151249000,8,1745151249000@PWARQsnzkuDvpRQaMDe,830d2631e5752245adf8405f97436d023b1ce73c27da9bf1fd7b3d04c157bd043ba0971117c289a735a9e8513182553c
18,clQUHP9WPeCDSiYv,1745141416000,5,1745141416000@PWAclQUHP9WPeCDSiYv,3a60ae50d1bdbfab438e481db7bc9b4c6ce49bbe12e2a4532ee313ad54209787254edfd5ff6c51ecd4c413542f428f57
18,wJ1CMpDaZ3n0Swaz,1745148017000,7,1745148017000@PWAwJ1CMpDaZ3n0Swaz,4a4f16f18ebf04642e1897ede1a7983ed469136dfa409c4c3e37f17b1579a65f412c48c352191c9099d72ebf778b3e30
4,oc5AiLlPAA3KKxUJ,1745166263000,12,1745166263000@PWAoc5AiLlPAA3KKxUJ,90f8f4a619768f25f3dd2365bfebd168a61c81f8803135e5854bd9869357b06c5cb5fc05188d6a91dc1c0ee790ce274f
15,eKbyvJpBQoe5MFzf,1745149710000,7,1745149710000@PWAeKbyvJpBQoe5MFzf,c41f1684371f0fab039e5af2e4c7401b5788e310d9b3c9f9e7f9ba651e954eb671d9c8b54f62eedea83055bd0c2d5991
3,ylCrc7yYsDrJzNmF,1745165722000,12,1745165722000@PWAylCrc7yYsDrJzNmF,1a61dbd857829892cdb6e2b2ebe4b218b2794a0a8857c200c45dac9fcdfee9782e6a844b32493e75f87942ad20f10a2d
10,pgtzlJNm4KYvca8v,1745147324000,7,1745147324000@PWApgtzlJNm4KYvca8v,a23e48315d963d120004eb93276a3957eeb18ab73edc92e1b96eab19534ad4a87afe537d490f69ca9150b7454dd378f0
13,hTsAcAiKjh9Oxk8n,1745147572000,7,1745147572000@PWAhTsAcAiKjh9Oxk8n,c3412cb447aefcd65efc9a4e94f6671876fb9b6a905baba10d377351099754c33ccb9bc10bc370e7e29c19f6272b42f3
17,Pd6uj2ZDryZY2P3A,1745196785000,20,1745196785000@PWAPd6uj2ZDryZY2P3A,d4c444719b4762c4b4d73937821991d4829a703c671b999967944bc98977493ac416b70c4d23273ed6f36b7c15f0a2e6
5,4PHxcjRsRpHs1nY1,1745149699000,7,1745149699000@PWA4PHxcjRsRpHs1nY1,6932edcf0e7c981792ee737f504ac4251173124d72bace1883c9fa11157abe268824a04efaa741064e6686b20ef8b62e
15,hTsAcAiKjh9Oxk8n,1745195809000,20,1745195809000@PWAhTsAcAiKjh9Oxk8n,cce3a98fccd8e86ce17898a5a374ef26a6911fb7fbb1c8520af7b75ece66a0a5cc6326c34d269ee88da948b9ea4fb9fc
3,oc5AiLlPAA3KKxUJ,1745155287000,9,1745155287000@PWAoc5AiLlPAA3KKxUJ,89625434cbf4acbae0f81fe1582420eb6a6907b3642e9be07d49a9411d4f63f4c564284fe0002f4f312e0d0a0b13dcda
18,clQUHP9WPeCDSiYv,1745182986000,17,1745182986000@PWAclQUHP9WPeCDSiYv,e0ef3104f3c4ba9f9324ca25368a766f5c056ae4b4b7b936b67f5148a3b6a0f77a9744a6aac43a0b3f44a2103e230dd3
5,Pd6uj2ZDryZY2P3A,1745143781000,6,1745143781000@PWAPd6uj2ZDryZY2P3A,360b898e50b6c180092b25758474f355d607322c483a9c076f9b6591abed9aec78e04d177ccdc20e34938f80eb9959f6
20,19H6NUrbWWdQkKWl,1745153418000,8,1745153418000@PWA19H6NUrbWWdQkKWl,e1cd5944bc9cfe936f861233343b1725d707fb4a7aa28f3aaff9a096aaca24319baa871a4b3df507f3d31f6a0eb204d6
7,19H6NUrbWWdQkKWl,1745185050000,17,1745185050000@PWA19H6NUrbWWdQkKWl,8dcd224fa5c0423c8954bbefa1e13262e429ce72e5ccd56111c5338cd76b83c31b790186c7014b0c2f9375d8ec056a59
11,7bFAQdWIZkeB2P3d,1745178650000,15,1745178650000@PWA7bFAQdWIZkeB2P3d,b96a620e0364fed838bf9f43d453ef8dc7232c8562d6219f17c71f7f588bb2d7e0e0fb3bcdb7b3fa80fcf2853fa090f6
9,pgtzlJNm4KYvca8v,1745187946000,18,1745187946000@PWApgtzlJNm4KYvca8v,c0bb58592fce587525701253dcf2e174b9e6e1c2fd9166307f70d5468375a1b3387716409fc98098c8d86e1bd0b1ee43
6,7bFAQdWIZkeB2P3d,1745164247000,11,1745164247000@PWA7bFAQdWIZkeB2P3d,a07c47be71e055cec346396eb2c3c386984c3e2eafb6b468b009bf11a4b75cdeeb0b169392a8be8ccd7a90746736219a
3,clQUHP9WPeCDSiYv,1745204330000,22,1745204330000@PWAclQUHP9WPeCDSiYv,23bd836351d8f800b633521e24fa723134c744a3a433888a99c8a6e2d8597f0ad2b5bcc583e0d8363edda0b935c81ec6
17,4PHxcjRsRpHs1nY1,1745150753000,8,1745150753000@PWA4PHxcjRsRpHs1nY1,e10f211c6ac9278163e042c544743ff967ee24fe75c9b6872066cd8002a1819dadea28571b78e0c4a01b22b71257220d
8,hTsAcAiKjh9Oxk8n,1745169827000,13,1745169827000@PWAhTsAcAiKjh9Oxk8n,ee5474d117f49bc00e8855e43ca3025367d7fb11a40eb20846ce5fa4056e5a1b58456e0a499162e9feb3ccc5f97a7463
15,OuKP24PSK7fhBOis,1745169310000,13,1745169310000@PWAOuKP24PSK7fhBOis,da5d1f743189bfb1bc5041814354659853bf694b843e77b18409b5f2a8f597f5f0dc79e58b756da26d31581ea7e3f7e7
12,YLpdef9k4Ow75ImE,1745160452000,10,1745160452000@PWAYLpdef9k4Ow75ImE,a00442ed807c74396d47700baf6cea5396525f49134997f30c6c1a0e240ec1cf20e2f7eb2e6d8280ec690c5b2fbd4b87
4,clQUHP9WPeCDSiYv,1745150600000,8,1745150600000@PWAclQUHP9WPeCDSiYv,7c80f8fd9510a27685a2eaf316578b2305ea833f8591fd47c58aeabdf122c474a785809c8279e99957b7d392a3fc3318
5,hXtObUb25ZXHznQ5,1745191082000,19,1745191082000@PWAhXtObUb25ZXHznQ5,9191896a49dc308cafa45e584713b55c8609281a826a0c77f1853eeb30d97f24cf7e5e4b32c896ac3c361168c5bb7d0f
1,19H6NUrbWWdQkKWl,1745162390000,11,1745162390000@PWA19H6NUrbWWdQkKWl,152237e1f7e1abb7f414e10e23efa35a1b3ddccd8ef0f375a88cefa0c930a14b196e5b95b3ba19914dc3ea884b72c91b
17,YLpdef9k4Ow75ImE,1745183660000,17,1745183660000@PWAYLpdef9k4Ow75ImE,c5e3eb62e02ebdba84329cd0c5d161a3ea42c37646e29bcd65ddbb4728f747b950cd339e9e980d30207ea96e069817d1
5,hXtObUb25ZXHznQ5,1745157962000,10,1745157962000@PWAhXtObUb25ZXHznQ5,3eb710d21fbf8859b4cfe4652b6ccc845fa9dc77ee2cf06d8171780ce0ecd2e61eee43cbb73c5e055bd0a266bbb32033
