user_id,deviceId,timestamp,hour,rawData,encryptedParam
1,71sOvsKoQTBUd5eJ,1745005427415,15,1745005427415@PWA71sOvsKoQTBUd5eJ,b6c5487fa8e470360c0df9e2ffabdc09eb402ec83e6c6c98db22e3ed822a02ae47cd2f0e905aa3b9b9af33764271bc23
1,71sOvsKoQTBUd5eJ,1745063077415,7,1745063077415@PWA71sOvsKoQTBUd5eJ,4de27f63c5e8ba3aaa83c7f807cd3cac937807aa5e5bc409a6879c875e0797f13f5ba285403b7a6d515b0d86ebc9ea05
1,71sOvsKoQTBUd5eJ,1745029383415,22,1745029383415@PWA71sOvsKoQTBUd5eJ,0bf41271b05639d1cffda788cefb8d7393600e12586a84611986c8fc680460ccee1d023623879aa4047b03754a97733f
1,71sOvsKoQTBUd5eJ,1745023767415,20,1745023767415@PWA71sOvsKoQTBUd5eJ,4b4165c8b4d3999dd65a7ba5c8c0e2cd08ddd41db697536d3ee4af77c1654263fdfe0635354bb3d9523a2f8635f1bf1b
1,71sOvsKoQTBUd5eJ,1745010515415,17,1745010515415@PWA71sOvsKoQTBUd5eJ,858104498a826083c06f4a44d5166b90a8dc154d3f358d89c2731110e586a2e3bf03af12ba39f2b6745c2df5cfa4fd5b
1,71sOvsKoQTBUd5eJ,1745049789415,4,1745049789415@PWA71sOvsKoQTBUd5eJ,937c21cd4620567382e09680ac493614b2d70db69aaccff42f6c9a2f18109aa332ca0ddd7b99a13d539497a25b78c139
1,71sOvsKoQTBUd5eJ,1745012516415,17,1745012516415@PWA71sOvsKoQTBUd5eJ,e84a8070416bf1869f335cab5ee09c8c36acd5e69688312e048bf6faea2e932d06ab4de907ac599129f6e82193a320df
1,71sOvsKoQTBUd5eJ,1745066770415,8,1745066770415@PWA71sOvsKoQTBUd5eJ,d8395b3e32a8170441b4c2c4354ca19d45b5c7ffdbc0956bdaf4a2669f95364f44393c60a18c5c76de8049932b5af8f5
1,71sOvsKoQTBUd5eJ,1745073318415,10,1745073318415@PWA71sOvsKoQTBUd5eJ,798f82869766cd802ef406e655f38587325e19c261a582baad71913cf73e7f80f48e61fdf4b13ba75d36638c5bc1ef87
1,71sOvsKoQTBUd5eJ,1745030316415,22,1745030316415@PWA71sOvsKoQTBUd5eJ,b575d4385665abd4c34e9f4515ecf8f165ff09080019bc716b68c9e473a0ba57db35b070f90b7b4f97b88ece43fb3578
1,71sOvsKoQTBUd5eJ,1745050581415,4,1745050581415@PWA71sOvsKoQTBUd5eJ,8db3bfa8a167562d2613f1fba793a294a93225e87aecc969516dd5949eb95706c4070c79596cab679666b0d82d509a88
1,71sOvsKoQTBUd5eJ,1745053754415,5,1745053754415@PWA71sOvsKoQTBUd5eJ,498a55a4de0a336241da519b21e4f448fe6e83fa31df4fe54331cc86b75b642915210cca7de502466b83e06392d9b445
1,71sOvsKoQTBUd5eJ,1745052887415,4,1745052887415@PWA71sOvsKoQTBUd5eJ,464a06a4cdb373d6e5743e38c59cb8826a837dfc8bced43533600c05ac4161c2c7b54a9077f7029e9d3f65d57bfcadac
1,71sOvsKoQTBUd5eJ,1745070947415,9,1745070947415@PWA71sOvsKoQTBUd5eJ,90dbbf41486ffaf773442312bfd21439641caffccd6b97603df5fcc663921f5cd7e18a2114f83613f59ac63980ff8f6a
1,71sOvsKoQTBUd5eJ,1745038782415,0,1745038782415@PWA71sOvsKoQTBUd5eJ,232a93594d9e9e34c78730e0da17e617f7b14acae757a255fbd8f02920ef22376e19c4f07f86505b73e9ada4742a14c6
1,71sOvsKoQTBUd5eJ,1745016258415,18,1745016258415@PWA71sOvsKoQTBUd5eJ,d59c32dbb21c30483a2d9710e619cbcdea0987e296e7581fc76e154634a6c2c60aba336dc0219dec60f7d3bf1d90af9c
1,71sOvsKoQTBUd5eJ,1745065272415,8,1745065272415@PWA71sOvsKoQTBUd5eJ,4b10e4289f811fe660d539f1e896a7dc430117fad662e88803ea2905e5af0d13320b94443992b5e2a80b43881160eb67
1,71sOvsKoQTBUd5eJ,1745055904415,5,1745055904415@PWA71sOvsKoQTBUd5eJ,c266f4fcac69cadb33b95d8af1b87b15ca752c458c2627754fac75198b960e313eafa3746941943b86215419f3052b3c
1,71sOvsKoQTBUd5eJ,1745061660415,7,1745061660415@PWA71sOvsKoQTBUd5eJ,08c15e749031e500384ce78b83227bf5e6bf6ae95e0a361b5e8f3609304b1b1ae53e6e3b39b896c2bde599271a693e0a
1,71sOvsKoQTBUd5eJ,1745024026415,20,1745024026415@PWA71sOvsKoQTBUd5eJ,5cf689f06c2a698c2d04dd68c2b5ea42f11c88946bbd44f0f1e0f35c6c78b8a1034f1b5d13f1b7af12d5370d21f0359d
1,71sOvsKoQTBUd5eJ,1745049678415,4,1745049678415@PWA71sOvsKoQTBUd5eJ,167c7d1e37fbd3981e3db854a7a929b5d2e82358dcf348ccc89c79930d8c2c54cc7f7a7271392d72d3f17caae9b74342
1,71sOvsKoQTBUd5eJ,1745039934415,1,1745039934415@PWA71sOvsKoQTBUd5eJ,e587ea511e4182204a26c2410625c53ecc05486d294e2116cf09aa0fbf697e76bb0f32ad728e46b3fe23ef5e70183c36
1,71sOvsKoQTBUd5eJ,1745051687415,4,1745051687415@PWA71sOvsKoQTBUd5eJ,887772384e1db1fa34ae54ef528a0f729cea87d2220c416f5a892d5bb04f25439c15e3f06408533b1dbf13127c3ad9ae
1,71sOvsKoQTBUd5eJ,1745044779415,2,1745044779415@PWA71sOvsKoQTBUd5eJ,4d2d735258aca343589005fa9da436ac420411abee72a732dffb0868a884cf7677984c54695adf95cfcf8b5db7f6b109
1,71sOvsKoQTBUd5eJ,1745046138415,3,1745046138415@PWA71sOvsKoQTBUd5eJ,e6dad706088980e9af4eb0fe23e425993ec58b402e9d3d457f224e7965ea12449e255c2644b90b20324773eb5cdf5cf8
1,71sOvsKoQTBUd5eJ,1745071814415,10,1745071814415@PWA71sOvsKoQTBUd5eJ,bf191d081044919d8e5934eeaf33d108020f83d3f52f1c22fad52cee986e3c966b0ebad8554dce75efb5e2666eda1b47
1,71sOvsKoQTBUd5eJ,1745011185415,17,1745011185415@PWA71sOvsKoQTBUd5eJ,c9e608e9dbca90d6d893173c538f2886ffd60c2cab5a64e8b5603bca25808116b476806d58bd0fd3f118ba7196936ddf
1,71sOvsKoQTBUd5eJ,1745064200415,8,1745064200415@PWA71sOvsKoQTBUd5eJ,604c722354c0b29e9c56291a4a6312a14e70d0c8732efe1be8624921aaaa1660ee82522aacf07b7f5d3f7ca21c8f918b
1,71sOvsKoQTBUd5eJ,1745012957415,17,1745012957415@PWA71sOvsKoQTBUd5eJ,f5f9311c81443b7704c5b4ab3b3f96124cb90107dd792439b9e668479008e095492565b6e1ddb00b0206bf51604543c5
