user_id,deviceId,timestamp,hour,rawData,encryptedParam
1,IPgtCz5whJjLnI1j,1745025741713,21,1745025741713@PWAIPgtCz5whJjLnI1j,699a51b4d26c1d04da431b20ffbb11b460aac51dd43de00625074269342999642bdbed405c007cbe05e2e88dffba7285
1,IPgtCz5whJjLnI1j,1745024945713,21,1745024945713@PWAIPgtCz5whJjLnI1j,fee0ed5004df064a84681087d7ea185711e797237b1e9aaf0a056009d9e9628f09568b4831f2c4975b5200088f4bcb6a
1,IPgtCz5whJjLnI1j,1745026506713,21,1745026506713@PWAIPgtCz5whJjLnI1j,f249d8d097c0be9f479ba523976e9f40cf89217f316a459703cb42485e7f06bb7d1a32763689c0df34c13a70b4a5f75a
1,IPgtCz5whJjLnI1j,1745017390713,19,1745017390713@PWAIPgtCz5whJjLnI1j,90fa271d84ac3003b73c66664de637b0cfc988e1a38910c8baa5635d05da55530391826b1c50bf5c0bd12220507c0d59
1,IPgtCz5whJjLnI1j,1745041808713,1,1745041808713@PWAIPgtCz5whJjLnI1j,31496b5ba4a0e58b5db039429a7364e5ccb3005832e26ae2a5987521693854acf812b3986cc03ca4cb47c22a1d844edb
1,IPgtCz5whJjLnI1j,1745036358713,0,1745036358713@PWAIPgtCz5whJjLnI1j,3b40de8779f3c08954a61a446a4b12f964d7c09c5af9c287b83f3765c70cf31243b1c86de128f859ed871c60e240f4a7
1,IPgtCz5whJjLnI1j,1745007578713,16,1745007578713@PWAIPgtCz5whJjLnI1j,0ee35104c90a6ccedec421879c4f9cabc09a3e2f927335d26ecfd21ecd8cf509224d39ced86b68393e456a5336925ee6
1,IPgtCz5whJjLnI1j,1745016210713,18,1745016210713@PWAIPgtCz5whJjLnI1j,ec8be0806cdb393246f74eae9f696a63b3ece1665fc6ed74d0742843801d951d0516561b39b8a3e2f8515a0d6ed98642
1,IPgtCz5whJjLnI1j,1745033164713,23,1745033164713@PWAIPgtCz5whJjLnI1j,215ca1773c8815f4df9095a4dc638c60dee0212c7be336594c5e12323f7ab4e71b47a689454bbe702d43ac81b351cb6b
1,IPgtCz5whJjLnI1j,1745034144713,23,1745034144713@PWAIPgtCz5whJjLnI1j,0bfebeba1a715525a0dfc0d52263a35d524a228818d209d513e0286cdbb3124a280386e5dca4e666a22803bcb77b20e5
