user_id,deviceId,timestamp,hour,rawData,encryptedParam
4,oopo5OCs9XAoZUbO,1745145566000,6,1745145566000@PWAoopo5OCs9XAoZUbO,ae149bec9e585a92a1f13770cf3c92f49fad8d17ee48d98be9b21b4fe83eddb57e1b7fe5e5f80a6a671fd1d157a89532
8,Y9vKfYsOT90V9jgT,1745176943000,15,1745176943000@PWAY9vKfYsOT90V9jgT,848a6145a489a8e0eec3b3c70bb94fa43ee1a63c18322bfd55c317b27ae998c99ee701c82fcba3ce267687ca4e50c8e4
20,jCi7s6loWcnU2NNi,1745177998000,15,1745177998000@PWAjCi7s6loWcnU2NNi,2394188485dd950b0cef987d27c4387abec5c4095938f9bb3f47a7c418d06517122dbb06db603bd03cff97f938b2cd60
6,hETSH78EJ3DiWa7N,1745191897000,19,1745191897000@PWAhETSH78EJ3DiWa7N,fb5dcef7ae645af16b1b7c39a6bcff3d2e6fa8447df268d526f86773f47371ce564ead7775a576de0e0da2c70b479ad7
7,gqkXoiBE6N6lpYuC,1745149828000,7,1745149828000@PWAgqkXoiBE6N6lpYuC,6a1e0a607ca277f7e9209a39e7c69faf80679e912fdc958c9f481507bda12f345aa2d846a4bb83ffd9b388b8f8b17028
8,XQCrZSTCMU3tjOoI,1745171969000,13,1745171969000@PWAXQCrZSTCMU3tjOoI,550d5545ef1d88490afb02433d9c39f84b0963a38deda5a70ffb62e489cc9ee8e81ed9490c686690661349eec893406a
18,cWuhCU0o2zU6VAco,1745168800000,13,1745168800000@PWAcWuhCU0o2zU6VAco,f13d959f11bec7e4a2a568ea72e7b46bd776a5e2fe860ae64669d090129b859a75997cf7e8f8736ed0db49a2227459df
4,V509IM9kYqqXZY2K,1745121802000,0,1745121802000@PWAV509IM9kYqqXZY2K,6ca72e59c4a9184371b2dac8ab880d0df5a83a98f2c8bf438d39bddf0e2e7ee4979c0568bd7551be10d49bc2396b0064
13,D49SP769hHpKL9ce,1745172060000,14,1745172060000@PWAD49SP769hHpKL9ce,5471f1b25b74ddb793c751b8941e8db74f74d4b0ef31707922533a2a4a852768917d62f553c4145ffc8743468535cc52
9,oopo5OCs9XAoZUbO,1745174454000,14,1745174454000@PWAoopo5OCs9XAoZUbO,ca98337b2b57255727ab44bfd1beb2574e60c0303b3fa549b66e86ac6fbc01b5f7f6098ac31a755384db308d713a1a52
11,9hv9cvfLYzW4wJev,1745162641000,11,1745162641000@PWA9hv9cvfLYzW4wJev,9821d82f3ed197c370dc59a8360b23b2020a09acacb846421c9ffcf12013e33f390b1ee1c1ce4f8dbbf483906d3b7337
1,9hv9cvfLYzW4wJev,1745184872000,17,1745184872000@PWA9hv9cvfLYzW4wJev,dfc22618207952a378ac9c7976d07e30af7c3d24255c368a29442ee34b193fa0b2dbca5138e6cf608f4a3202ed737440
1,XQCrZSTCMU3tjOoI,1745177308000,15,1745177308000@PWAXQCrZSTCMU3tjOoI,8fdd89509f084da02266b1d8c4e89203c94806dff02ff4a4df87d8df7c75f948c5b8c37f19a3f8b61a77f7376eeadd94
9,jvlVunKAF9WQDjLN,1745162941000,11,1745162941000@PWAjvlVunKAF9WQDjLN,f896c3c70aaf27151890eb903d28148c7f0cf29e64dd37985b5e3bee97b5f5f3d0cb24985a7b615f883a42633d9ca0e0
8,9hv9cvfLYzW4wJev,1745166961000,12,1745166961000@PWA9hv9cvfLYzW4wJev,1e3731beabbcac1fb0a4e6777074f7154920f23249ec086b324ee8ef4677564b58e2abc9064efe6586167855d96d60a0
14,Y9vKfYsOT90V9jgT,1745123320000,0,1745123320000@PWAY9vKfYsOT90V9jgT,39f9b399bc65865d8524067c1665a2b706d9a4ab085015bc9b1dc9ccfe1a773380a17118a74fdf7e611870f4f8732a59
7,XQCrZSTCMU3tjOoI,1745147550000,7,1745147550000@PWAXQCrZSTCMU3tjOoI,3abbbbacf025c69b50860956ac50ac92696597c6f7cb076cc2aa3d9b85c16f4c3e937ef317be55b4d6d4fdb3fa40069f
11,9z7Ga016AOcom6LV,1745186265000,17,1745186265000@PWA9z7Ga016AOcom6LV,d2df4fee666778e1854000e573215a6b4b2a94a4df6c90d01fb408b68f69173070cfdd3791d2bb33bbcef98a33a63bbe
4,Y9vKfYsOT90V9jgT,1745157682000,10,1745157682000@PWAY9vKfYsOT90V9jgT,00626b1f25662e6e6d3f92777d7a2f2e52c94263a2a9e041ef5c7b5d638cfc01c2782062f45b078f1f5dedd368facfcc
20,9z7Ga016AOcom6LV,1745157722000,10,1745157722000@PWA9z7Ga016AOcom6LV,90ded758e9cba2f77ea9ec7bd2bbe88beb7295eae7cc72400a7d39b91c146e10695565160d7da4965639f8656b853037
8,oopo5OCs9XAoZUbO,1745153509000,8,1745153509000@PWAoopo5OCs9XAoZUbO,7f4685ec806a847608b9a43c19b3aa18fe53a9c79446687a45a1e84bf96cf1f0df0784483524853c57dd79805113a2cc
4,9hv9cvfLYzW4wJev,1745150576000,8,1745150576000@PWA9hv9cvfLYzW4wJev,3565715721e26f7804c731c89c34ed0bc876448825fc41507317dadf8be834364aa593d79ade4c0219da1a7d89e04b53
13,oopo5OCs9XAoZUbO,1745184096000,17,1745184096000@PWAoopo5OCs9XAoZUbO,0aec8276e684781330bf2eeb9479164c79e634b327503bf5a55566f07c5034e338aef4103df30b46f03c2d904a50da6e
